image,resolution,version,run_id,time_ms
agriculture3.jpg,640x480,opencv,24,1.9903
agriculture3.jpg,640x480,opencv,25,1.9814
agriculture3.jpg,640x480,opencv,26,2.0028
agriculture3.jpg,640x480,opencv,27,1.9851
agriculture3.jpg,640x480,opencv,28,2.0122
agriculture3.jpg,640x480,opencv,29,2.0003
agriculture3.jpg,640x480,opencv,30,2.0193
automobile1.jpg,640x480,manual,1,1.4625
automobile1.jpg,640x480,manual,2,1.688
automobile1.jpg,640x480,manual,3,1.6636
automobile1.jpg,640x480,manual,4,1.7466
automobile1.jpg,640x480,manual,5,1.6713
automobile1.jpg,640x480,manual,6,1.7026
automobile1.jpg,640x480,manual,7,1.6283
automobile1.jpg,640x480,manual,8,1.7545
automobile1.jpg,640x480,manual,9,1.653
automobile1.jpg,640x480,manual,10,1.7688
automobile1.jpg,640x480,manual,11,1.7365
automobile1.jpg,640x480,manual,12,1.8585
automobile1.jpg,640x480,manual,13,1.6271
automobile1.jpg,640x480,manual,14,1.6685
automobile1.jpg,640x480,manual,15,1.5973
automobile1.jpg,640x480,manual,16,1.6733
automobile1.jpg,640x480,manual,17,1.6123
automobile1.jpg,640x480,manual,18,1.7006
automobile1.jpg,640x480,manual,19,1.7183
automobile1.jpg,640x480,manual,20,1.7519
automobile1.jpg,640x480,manual,21,1.7235
automobile1.jpg,640x480,manual,22,1.7657
automobile1.jpg,640x480,manual,23,1.6733
automobile1.jpg,640x480,manual,24,1.7474
automobile1.jpg,640x480,manual,25,1.6762
automobile1.jpg,640x480,manual,26,1.743
automobile1.jpg,640x480,manual,27,1.6764
automobile1.jpg,640x480,manual,28,1.7698
automobile1.jpg,640x480,manual,29,1.7151
automobile1.jpg,640x480,manual,30,1.7913
automobile1.jpg,640x480,opencv,1,1.8836
automobile1.jpg,640x480,opencv,2,2.0194
automobile1.jpg,640x480,opencv,3,1.976
automobile1.jpg,640x480,opencv,4,1.9742
automobile1.jpg,640x480,opencv,5,1.9422
automobile1.jpg,640x480,opencv,6,1.9928
automobile1.jpg,640x480,opencv,7,2.0113
automobile1.jpg,640x480,opencv,8,1.973
automobile1.jpg,640x480,opencv,9,2.5646
automobile1.jpg,640x480,opencv,10,2.1465
automobile1.jpg,640x480,opencv,11,2.0318
automobile1.jpg,640x480,opencv,12,1.9905
automobile1.jpg,640x480,opencv,13,2.038
automobile1.jpg,640x480,opencv,14,2.0044
automobile1.jpg,640x480,opencv,15,1.9829
automobile1.jpg,640x480,opencv,16,2.0263
automobile1.jpg,640x480,opencv,17,2.2007
automobile1.jpg,640x480,opencv,18,2.0905
automobile1.jpg,640x480,opencv,19,2.0245
automobile1.jpg,640x480,opencv,20,2.0589
automobile1.jpg,640x480,opencv,21,2.0604
automobile1.jpg,640x480,opencv,22,1.991
automobile1.jpg,640x480,opencv,23,2.1273
automobile1.jpg,640x480,opencv,24,2.1802
automobile1.jpg,640x480,opencv,25,2.0361
automobile1.jpg,640x480,opencv,26,2.0676
automobile1.jpg,640x480,opencv,27,2.0593
automobile1.jpg,640x480,opencv,28,1.9614
automobile1.jpg,640x480,opencv,29,1.969
automobile1.jpg,640x480,opencv,30,2.1038
automobile2.jpeg,640x480,manual,1,1.5082
automobile2.jpeg,640x480,manual,2,1.8258
