image,resolution,version,run_id,time_ms
agriculture2.jpg,640x480,opencv_opt,27,0.5193
agriculture2.jpg,640x480,opencv_opt,28,0.5271
agriculture2.jpg,640x480,opencv_opt,29,0.5201
agriculture2.jpg,640x480,opencv_opt,30,0.5208
agriculture3.jpg,640x480,manual_opt,1,0.6631
agriculture3.jpg,640x480,manual_opt,2,0.6832
agriculture3.jpg,640x480,manual_opt,3,0.5888
agriculture3.jpg,640x480,manual_opt,4,0.5306
agriculture3.jpg,640x480,manual_opt,5,0.5291
agriculture3.jpg,640x480,manual_opt,6,0.4782
agriculture3.jpg,640x480,manual_opt,7,0.4999
agriculture3.jpg,640x480,manual_opt,8,0.4646
agriculture3.jpg,640x480,manual_opt,9,0.447
agriculture3.jpg,640x480,manual_opt,10,0.5098
agriculture3.jpg,640x480,manual_opt,11,0.4687
agriculture3.jpg,640x480,manual_opt,12,0.4964
agriculture3.jpg,640x480,manual_opt,13,0.467
agriculture3.jpg,640x480,manual_opt,14,0.4967
agriculture3.jpg,640x480,manual_opt,15,0.4234
agriculture3.jpg,640x480,manual_opt,16,0.501
agriculture3.jpg,640x480,manual_opt,17,0.4961
agriculture3.jpg,640x480,manual_opt,18,0.4152
agriculture3.jpg,640x480,manual_opt,19,0.4209
agriculture3.jpg,640x480,manual_opt,20,0.4411
agriculture3.jpg,640x480,manual_opt,21,0.4352
agriculture3.jpg,640x480,manual_opt,22,0.4422
agriculture3.jpg,640x480,manual_opt,23,0.475
agriculture3.jpg,640x480,manual_opt,24,0.5246
agriculture3.jpg,640x480,manual_opt,25,0.484
agriculture3.jpg,640x480,manual_opt,26,0.4589
agriculture3.jpg,640x480,manual_opt,27,0.4568
agriculture3.jpg,640x480,manual_opt,28,0.4212
agriculture3.jpg,640x480,manual_opt,29,0.4269
agriculture3.jpg,640x480,manual_opt,30,0.4278
agriculture3.jpg,640x480,opencv_opt,1,0.5273
agriculture3.jpg,640x480,opencv_opt,2,0.5301
agriculture3.jpg,640x480,opencv_opt,3,0.6066
agriculture3.jpg,640x480,opencv_opt,4,0.5612
